,index,tweet_id,health_word,rating,rating_category,text
6732,6735,1.1536209865767444e+18,migraine,2,personal_health,"Sleep sucked last night, didn't help a migraine hit about 3 am... took meds but now I just want to go to sleep. Good thing today's workday is going to be short. — feeling exhausted"
6733,6736,1.1530913326861926e+18,migraine,2,personal_health,Won’t be around tonight migraine getting worse going to bed soon have a nice night Twitter
6734,6737,1.1537293964167004e+18,fever,2,personal_health,"Running a fever, tired. Need a buddy to rub my back :("
6735,6738,1.1534576061340262e+18,migraine,2,personal_health,So ready to eat and go to sleep ... this migraine this time ain’t no joke
6736,6739,1.1540820954987643e+18,headache,2,personal_health,Well hello random skull splitting headache. Did not need you today...
6737,6740,1.1538677240173445e+18,migraine,2,personal_health,i woke up with a migraine and i took six excedrin and i still feel like shit someone HELP ME I DONT LIKE THIS AT ALL
6738,6741,1.147346537430655e+18,headache,2,personal_health,Dude my head started spinning hella bad right now and I was like wtf where did this headache come from and then I have two people call me saying they felt that earthquake didn’t know I would get the spins from that 😂 like nothing was moving just my head started spinning
6739,6742,1.1540272526795284e+18,migraine,2,personal_health,I woke up with a migraine from hell
6740,6743,1.153234096451203e+18,migraine,2,personal_health,whenever I come on I get a migraine and be so light headed 😩
6741,6744,1.1537974736991314e+18,migraine,2,personal_health,"so... anyone else have a full day migraine that kinda makes it feel like someone is squeezing your head and your brain is kinda leaking out your nose?
just me?"
6742,6745,1.1540559046539592e+18,migraine,2,personal_health,"Guys. I don't feel so good. Idk what's happening to my body. I'm feeling sick to my stomach and getting a migraine around my left eye and it feels so hard to breathe. Moving around is making me really weary.

Idk why this is happening :("
6743,6746,1.1471315536983081e+18,migraine,2,personal_health,So I’ve had a migraine all day and all I can think about is the tøp song
6744,6747,1.1535178108590735e+18,migraine,2,personal_health,"Hello, my friends,😍I've been awake since 3 o'clock am, my migraine has woken me up me again, but now it's getting better after I've taken a pill. Today it gets stressful, but I expect only the best. I wish you a nice day.💋Yours, Trisha
https://t.co/Kj2RfaTkCE via @YouTube"
6745,6748,1.147064089291608e+18,headache,2,personal_health,I got a mean ass headache.
6746,6749,1.154038471083696e+18,headache,2,personal_health,I have a headache and mad anxiety.
6747,6750,1.1587996341664276e+18,cough,2,personal_health,I am so tired of being sick already. I have shit to DO. But no. I barely have the energy to stay awake and violently sneeze and cough. Ughhhhhhh. https://t.co/5tiQM2OQSn
6748,6751,1.1471968429725532e+18,migraine,2,personal_health,I have a giant migraine and kind of want to die or nap but neither are coming 🤷🏼‍♂️
6749,6752,1.1470606247337574e+18,headache,2,personal_health,3:30 in the morning and I have a terrible headache. 😖
6750,6753,1.1475187455077499e+18,headache,2,personal_health,y’all I got a headache 😫 I kinda regret last night
6751,6754,1.1588505149368402e+18,cough,2,personal_health,So sick of this cough
6752,6755,1.153681998424281e+18,headache,2,personal_health,I have a pounding headache and no meds is making it go away
6753,6756,1.1535241883484447e+18,headache,2,personal_health,i have the biggest headache. i am not ok rn
6754,6757,1.153537755588092e+18,headache,2,personal_health,Dude this is the worst headache ever fuckk
6755,6758,1.153202628656083e+18,headache,2,personal_health,morning i have the worst headache i wanna d*e
6756,6759,1.1475541081838633e+18,headache,2,personal_health,"My head is killing me, had a headache since last night wasn't as bad during day. Sleep helped but then it came back. Food and water don't seem to help, coffee either, might need to get some Aleve or something to help."
6757,6760,1.158386292197118e+18,cough,2,personal_health,Kennel cough has me sidelined from playing with my friends for 2 weeks. Hoping to sleep through till I can play again https://t.co/GEZah6PFKd
6758,6761,1.1538835884016108e+18,headache,2,personal_health,I have this horrible headache 😭
6759,6762,1.1538658053034353e+18,migraine,2,personal_health,chugging a room temperature coke in the dark because my migraine medication isn’t working and caffeine is the only sweet release from the suffering
6760,6763,1.1537638299748065e+18,headache,2,personal_health,This headache has to go 🙄
6761,6764,1.1540011307724718e+18,fever,2,personal_health,"i have hay fever rn. my nose is blocked, my smell is weird, its hard to swallow, my eyes are so itchy and my head is banging"
6762,6765,1.1536345590129623e+18,migraine,2,personal_health,"Migraine aura now.

I'm so tired of this shitty life.

Why was I born with migraine.

Why wasn't I born healthy like everybody else. https://t.co/8WPhpv1G0M"
6763,6766,1.153142035551019e+18,fever,2,personal_health,"Fever is down, but my throat is hurting so much after having yelled so much behind the team. Slept for like 2 hours and am now sitting in the hotel lobby doing evaluation of the event.

Thinking about the EU minor I am pretty satisfied about making it to the play-in stage.

1/3"
6764,6767,1.1540721362286019e+18,migraine,2,personal_health,this migraine is going to kill me omfg
6765,6768,1.1534894889932964e+18,fever,2,personal_health,Home with 3 sick 🤒 babies one have a fever 🤒 the other one an ear ache and the littlest one well can’t talk so we playing the guessing game🤦‍♀️🤦‍♀️.... I’m 😓 😴
6766,6769,1.1540013285043118e+18,headache,2,personal_health,this cluster headache is literally gonna be the end of me https://t.co/8NXqHAR17a
6767,6770,1.1535343531561042e+18,migraine,2,personal_health,I’ve had the WORST migraine all damn day and then my dumb ass walks into an open cupboard door and hits the other side of my head. #BadCaseOfTheMondays
6768,6771,1.1541187793972593e+18,headache,2,personal_health,"Argh! I've got a headache and I don't know if I'm hungry, if it's the heat or if it's from my new spectacles? 🤪"
6769,6772,1.1540485522402386e+18,migraine,2,personal_health,This migraine is just getting worse and worse 😭
6770,6773,1.154005484812112e+18,migraine,2,personal_health,Who woke up with a migraine and would still go to work. Me.
6771,6774,1.1540794154601267e+18,migraine,2,personal_health,I have a migraine and I just want to sleep all day until it goes away.
6772,6775,1.1538852746755686e+18,headache,2,personal_health,Bro this headache ain't it 😤
6773,6776,1.1536804505037537e+18,migraine,2,personal_health,This heat does not help a migraine 🙃
6774,6777,1.1471929319897539e+18,migraine,2,personal_health,"I don’t think I’ll be able to stream today, SUPER under the weather 😪🤧 

Had a migraine all morning, bad stomach ache &amp; raspy throat 🤒 hopefully we can get a make-up stream sunday 🙁

Have a wonderful weekend 💕"
6775,6778,1.1471586656166011e+18,headache,2,personal_health,i have a bad headache and the kids are so loud on the street i want to kms
6776,6779,1.14706308947456e+18,migraine,2,personal_health,"Day 3 of a bloody migraine so we’re gonna stomp on it. 
😌 https://t.co/hzOnNe21UW"
6777,6780,1.1539729185037844e+18,headache,2,personal_health,I got a headache 😖
6778,6781,1.1585167562369516e+18,cough,2,personal_health,"After having a ridiculous &amp; annoying cough for a month (after having a cold over 4th of July weekend), finally went to the dr. Apparently I have asthmatic bronchitis. I am armed with antibiotics &amp; elderberry supplements. I hope they work FAST bc I am tired of this nonsense."
6779,6782,1.1589645112374477e+18,cough,2,personal_health,I just wanna sleeeeep but no everyone I close my eyes I cough out half a lung. Screw bronchitis 😭😷
6780,6783,1.158636049314095e+18,cough,2,personal_health,"Good morning,  how has your  week been?  Hope all is going on great and fine?.  The weather has been making me feel out of place, cold, cough and catarrh has been my companion for the past one week but for wanting to… https://t.co/4gDLLkHx6c"
6781,6784,1.147515676099326e+18,headache,2,personal_health,Gotta big headache and I keep throwing up 🥺
6782,6785,1.1538222969365996e+18,headache,2,personal_health,combine having a cold that has you coughing and sneezing constantly with this unbearable heat and the result is a very miserable me with a splitting headache 🤕😣
6783,6786,1.1535128391785308e+18,headache,2,personal_health,I am sleepy and have a headache and yet I continue to be on my phone while in a car lol
6784,6787,1.1475532080904479e+18,headache,2,personal_health,"It's one of those days where I just feel terrible for the whole time I'm awake. Feeling like I'm gonna vomit, headache.. meh."
6785,6788,1.1472107482230006e+18,migraine,2,personal_health,This migraine is no joke.
6786,6789,1.1536742344612454e+18,fever,2,personal_health,"Today didn’t went extremely well, with fever and some personal issues I had. But at least it gets better now. Especially with my two men in black here. So much love for these two (+8) ❤️❤️ https://t.co/7ogNQl932b"
6787,6790,1.158521156829438e+18,cough,2,personal_health,My favorite thing about asthma is getting sick a month ago and still having a cough???
6788,6791,1.1538265129545196e+18,migraine,2,personal_health,i had Plans for today and then a migraine ruined them so now i have 2 much to deal with tomorrow 😔
6789,6792,1.158778754140975e+18,cough,2,personal_health,There have been more confirmed cases of whooping cough/pertussis in England in the first half of this year than in the whole of 2018. #whoopingcough
6790,6793,1.1473297409462026e+18,migraine,2,personal_health,"I fucked with my meds timing and now I have a migraine. Thanks, anxiety."
6791,6794,1.1534658993465836e+18,fever,2,personal_health,woke up with a mild fever. 🥺
6792,6795,1.1540815417877176e+18,fever,2,personal_health,I feel so sick with a fever and I have to go to work in three hours.
6793,6796,1.1570981436635832e+18,cough,2,personal_health,"Dear Cough and Cold,

Please, not now. 🙏"
6794,6797,1.1583925431948247e+18,cough,2,personal_health,me the past week: HACK COUGH COUGH SPLUTTER COUGH
6795,6798,1.147486959247528e+18,headache,2,personal_health,This headache whoopin’ my ass 😩
6796,6799,1.1538626097975706e+18,migraine,2,personal_health,Sweetie I have Migraine ‘s Too ! I Wouldn’t Wish Them On Anyone Either ! I feel like No One Really Understands how much they Destory Your Life ! My last 24 hrs with vomiting every 20 mins ! You are in my Thoughts ! I’m So Sorry ! Know Someone Else knows how you Feel ! https://t.co/4WHCo6aOYV
6797,6800,1.1541042197603e+18,fever,2,personal_health,I'm so damn nauseous. Shaking too. Fever coming with lots of shit.
6798,6801,1.153877236761727e+18,headache,2,personal_health,All i was trynna do was set up my printer and I got a terrible headache instead what is this
6799,6802,1.1581958214201917e+18,cough,2,personal_health,Can my cough please go by tuesday i dont wanna be watching Bring The Soul and you have me in a coughing fit whilst the members are talking deep and disturbing the cinema🥺😭😢
6800,6803,1.1588220204922757e+18,cough,2,personal_health,"Great, summer cold has progressed into a sinus and ear infection. Got antibiotics, inhaler and real cough syrup with dope"
